Date,sigma_real,sigma_pred,Lambda,Cq,Delta,gamma_t,state
2005-05-06,0.15413814,0.1375958155001863,0.0683025976216523,0.1268073459776387,0.00940085175329542,0.02458395949425885,VERDE
2005-05-09,0.1534655,0.1453650558979182,0.07599653046459426,0.16781559132745671,-0.0016490460688459649,0.03039786982454762,VERDE
2005-05-10,0.15784753,0.15888946679015808,0.09045482448232674,0.22158030831391534,0.007983021053579217,0.02618951990150261,AMARILLO
2005-05-11,0.15725595,0.15821425040508647,0.08878989003192014,0.23450035657212653,0.01293041479646579,0.019897663268265694,AMARILLO
2005-05-12,0.15580334,0.1601079826839659,0.09294245890563035,0.20681789215374227,-0.003583024432008773,0.018564225878239412,AMARILLO
2005-05-13,0.15274229,0.15950844930373273,0.0939027595297508,0.177940738031167,0.0019956006172086385,0.020601421901856196,VERDE
2005-05-16,0.14424154,0.1579659127279569,0.09311474115358154,0.1575620306715052,0.017652209851397253,0.027867664365505022,VERDE
2005-05-17,0.14559262,0.15457552420236267,0.08912570830502578,0.15011543917899556,0.02033245715205622,0.02029320313048725,VERDE
2005-05-18,0.14792515,0.15226195477231497,0.08681300958947563,0.13826040909916504,0.005251141229132096,0.018363887129842608,VERDE
2005-05-19,0.13824206,0.1492902578633022,0.08392504451709339,0.12166613776275931,-0.00385198289786208,0.028752336134091117,VERDE
2005-05-20,0.12338508,0.14643243011433849,0.08087273141004994,0.1102579814529749,0.0002139565137958474,0.04377055614240143,VERDE
2005-05-23,0.12019247,0.14789076853062247,0.08183053034716631,0.12600347356923972,0.008133148178056847,0.03568316096327285,VERDE
2005-05-24,0.11758952,0.14401489081701627,0.07784618375090571,0.10796181967736307,0.010914088672404877,0.040207940552003704,VERDE
2005-05-25,0.11306852,0.15339439988148038,0.08572585022190718,0.1807814258320377,0.016753520610421013,0.053301697157636684,CALMA
2005-05-26,0.11402597,0.1525161914059732,0.08760085852670123,0.13073249110717564,0.028231189600469764,0.047984248012964706,VERDE
2005-05-27,0.10367566,0.16477299800285705,0.09756923123176492,0.23132575023925556,0.017739235315381914,0.057540377750288196,VERDE
2005-05-31,0.10136514,0.17989289324018864,0.11384925729718672,0.2895125373347134,0.004271778424307274,0.06393818767465105,VERDE
2005-06-01,0.10418709,0.18301656239400885,0.11975504801005238,0.2594665686235256,0.015812159569690953,0.059227395303699935,VERDE
2005-06-02,0.10380028,0.18327216441216218,0.119653700226097,0.26668075761327004,0.010804984876686054,0.04832531046697224,AMARILLO
2005-06-03,0.10029067,0.17252607209498294,0.10815375747642214,0.22415640854083066,-0.006171163259852862,0.05042074718140204,VERDE
2005-06-06,0.09953373,0.16526577677810686,0.09907747989383815,0.21704591791106662,0.01567130234591732,0.053424512755838066,VERDE
2005-06-07,0.09934665,0.15986239852241863,0.09331202331443766,0.1953828519936613,-0.02189320000926509,0.050798117010535423,CALMA
2005-06-08,0.09796627,0.16706747310867112,0.10097349778813658,0.22470619279965837,-0.027870044402819955,0.056043725568974086,VERDE
2005-06-09,0.08984739,0.16779897662487447,0.10105796751676532,0.239155689416084,0.0008331728676723646,0.07965334746452649,VERDE
2005-06-10,0.09014417,0.15816788767484743,0.09085127976461711,0.19938849199419986,0.009513638360697838,0.08140188867363149,CALMA
2005-06-13,0.08049867,0.14800058145778006,0.07957122346376011,0.16576461855301133,0.03396634682768433,0.1060422556176378,CALMA
2005-06-14,0.07723374,0.15424727400368143,0.08742472513136693,0.1711485390676249,-0.001843933937483451,0.11489171910207076,CALMA
2005-06-15,0.07154114,0.1623703340704878,0.09433306603673254,0.23282014803848003,-0.005018629923996806,0.1299962555880531,VERDE
2005-06-16,0.06934153,0.17861962394684666,0.11115630902637566,0.30648588354771233,-0.00767959599204171,0.15157200472261456,AMARILLO
2005-06-17,0.06353505,0.1706693620756855,0.11047392958449552,0.14554382550780737,-0.03382490655495006,0.16703640986767904,CALMA
2005-06-20,0.06262448,0.1562848747257263,0.09223223557453572,0.13574623314276474,2.9376329818510405e-05,0.1525261109740318,CALMA
2005-06-21,0.06292194,0.15595464153000355,0.08882300308616714,0.18500083390473127,0.009328306119268888,0.15405919978286534,CALMA
2005-06-22,0.06207882,0.14931888627228518,0.08036738530382398,0.1811508807979817,0.006751988563145246,0.15706123039661618,CALMA
2005-06-23,0.07413243,0.13831698844520748,0.06859203151051826,0.13764173448787384,0.002137952884433879,0.16158254407561143,CALMA
2005-06-24,0.07814032,0.1288483603682207,0.057078511086657624,0.12301672651086756,0.010277243066648043,0.1260123715830363,CALMA
2005-06-27,0.07471019,0.12595254273302256,0.05261253174266469,0.13417589483533676,0.012527886176451612,0.10627285959947366,CALMA
2005-06-28,0.08142035,0.13386585825966194,0.05959948470004105,0.19000294282076696,0.02576208986636537,0.10981504790560778,CALMA
2005-06-29,0.07849577,0.13320885029050175,0.058268471736313554,0.19779243459339332,0.02457663221373947,0.11177517878219007,CALMA
2005-06-30,0.07596189,0.1259711181435042,0.050831812309864936,0.16404184892950374,0.020889064896659114,0.13792308044914176,CALMA
2005-07-01,0.07633983,0.12899260458875092,0.0523901501111754,0.2037145805324547,0.0040830261224478505,0.11976681531689905,VERDE
2005-07-05,0.07880884,0.13566399707712765,0.0608723514018388,0.20789672317447797,-0.013300569537774438,0.11346165708757583,VERDE
2005-07-06,0.08429633,0.13531630523328814,0.059580443543033906,0.22174013946779558,0.008724719413342533,0.1033242710489606,VERDE
2005-07-07,0.08475559,0.1167545267198018,0.04143700604494922,0.11982094874776414,0.013815712034425182,0.08102743628669375,CALMA
2005-07-08,0.09327861,0.12405525314927963,0.047066503280442026,0.1848372868360733,0.004684207352548517,0.07763903611682935,CALMA
2005-07-11,0.09396124,0.13323669066734153,0.060561917123307364,0.16044852759539702,0.037478961745778715,0.06586224775719464,CALMA
2005-07-12,0.09341486,0.15105498696954184,0.07903548965875444,0.24079872416602713,0.01229678297709108,0.06073185008641054,VERDE
2005-07-13,0.09329308,0.16797445573412934,0.09730540634934985,0.30504659283988583,0.024965972887431437,0.062366466558585694,AMARILLO
2005-07-14,0.09330477,0.1738573363047586,0.10379733858171986,0.3250773178255986,0.03680126599315731,0.0581172265409769,AMARILLO
2005-07-15,0.09318665,0.15904271263885886,0.08857186326359273,0.256055409947066,0.012520398145735336,0.06789196184675526,VERDE
2005-07-18,0.09512196,0.137877309548822,0.06616992227029118,0.16819252260516232,0.011324227069629794,0.06591620849295711,CALMA
2005-07-19,0.09637378,0.1292418266482698,0.056548546168292343,0.140309415268841,-0.006113260477154523,0.07285983759157978,CALMA
2005-07-20,0.09737261,0.13655386450025733,0.06366009445533329,0.18104898690889565,-0.0049792379723749836,0.07507087062039644,CALMA
2005-07-21,0.10027497,0.1483329771427795,0.07682257974917746,0.21844424481918745,0.021293816021780976,0.0817527673347902,VERDE
2005-07-22,0.10167119,0.14424355613303572,0.07244611354026977,0.2022643964689009,0.03480074694148898,0.07275246983609435,VERDE
2005-07-25,0.09409211,0.14679779862293765,0.07285278400379885,0.25087019483732703,0.02694626599400797,0.0717984610837644,VERDE
2005-07-26,0.08852573,0.15384029125593982,0.0816578480860855,0.2577497205917988,-0.0034914653595407782,0.08034425857065149,VERDE
2005-07-27,0.0886985,0.17240121390148447,0.10128948324919815,0.33502685449889397,-0.022768599284588638,0.08383923652052687,AMARILLO
2005-07-28,0.08585361,0.17652552685849685,0.10771107133849711,0.31812428627962375,-0.02470199027416963,0.08372425835864246,AMARILLO
2005-07-29,0.09125673,0.1668078126451178,0.09517049258699498,0.31509670139559787,0.022111373172138793,0.08086645910107129,AMARILLO
2005-08-01,0.08594654,0.15482084371857813,0.0844980448217401,0.23199867236135768,-0.008814728011863296,0.08400925322729856,VERDE
2005-08-02,0.08789336,0.1500742864605199,0.08045999802527631,0.19598333648446203,0.02226439008129645,0.08687444525809228,CALMA
2005-08-03,0.08433683,0.16343818031000973,0.09448029637042918,0.2535176664009665,0.016420889658824073,0.08927961360578276,VERDE
2005-08-04,0.08294658,0.1782521839400104,0.11009984456129365,0.3160058659885611,0.0337938739064547,0.11805067713223961,AMARILLO
2005-08-05,0.08884098,0.17627726138828992,0.1094060219041133,0.2847015003836517,0.004120289856886394,0.0993189616856549,VERDE
2005-08-08,0.08103289,0.16626081123060701,0.10104596979546634,0.20603174644938743,-0.009607886234052905,0.102011025795045,VERDE
2005-08-09,0.08148797,0.1452030267383467,0.07623368958047784,0.16038142711207232,-0.004812973239292945,0.1114717863978812,CALMA
2005-08-10,0.08158067,0.12704691666750306,0.05768502148847563,0.07395543283736569,0.01309418973291291,0.10243667758174205,CALMA
2005-08-11,0.08488302,0.12484871722597658,0.053917565767342135,0.08866996212836509,0.016756508248291696,0.10087831277632985,CALMA
2005-08-12,0.08747352,0.12952473917263924,0.057267152027511814,0.1345484115915055,0.007994332490439796,0.07851421453007836,CALMA
2005-08-15,0.0879048,0.1367694623856906,0.06421001312949998,0.17662076977059862,-0.0019786776408785914,0.07257510105029644,CALMA
2005-08-16,0.0955021,0.135885778537923,0.06329623805186838,0.17259604715599874,0.0004500402854642968,0.07864600638931103,CALMA
2005-08-17,0.09234983,0.13547852595007057,0.061596486808162446,0.1918972744038958,0.006450333327552387,0.05167652683044373,CALMA
2005-08-18,0.09047658,0.1346359427495178,0.06029187223797007,0.19522972351611814,-0.006413585756354815,0.05470442610150159,CALMA
2005-08-19,0.08785948,0.12993558445814182,0.05575569869636153,0.1684571684085982,-0.009709853124632,0.0721851297831257,CALMA
2005-08-22,0.08574089,0.12116086675724594,0.046892249989681875,0.12501714763925176,-0.0035499243044945956,0.07957548691619797,CALMA
2005-08-23,0.08556497,0.11333542259633943,0.03950351434055522,0.07774156597662724,0.0009763203409241181,0.07737762772282847,CALMA
2005-08-24,0.08772764,0.11423222263573782,0.039244629339362264,0.10145310834741728,0.0005351915989056273,0.07345985578748601,CALMA
2005-08-25,0.08630813,0.11960188498323279,0.04333546878245157,0.15009374733265404,0.004750140481125806,0.07956583044387032,CALMA
2005-08-26,0.08457607,0.1258916508976086,0.04920223023981059,0.18928313164870345,-0.00055417652415694,0.08454283127223351,CALMA
2005-08-29,0.0851785,0.13926044302756568,0.06313280989966003,0.24840804989275023,-0.01042815125868633,0.08680238488196301,VERDE
2005-08-30,0.08528495,0.15000746030489379,0.07477647719908223,0.2885743902978567,-0.015006744718382307,0.07098602434117703,VERDE
2005-08-31,0.08902256,0.1551115645987399,0.08170426754954056,0.28452223908061325,-0.003464065568219765,0.08985444588034393,VERDE
2005-09-01,0.08909703,0.1528746752845678,0.0789366041909211,0.2818561720115696,0.010065136589521254,0.06599562357353958,VERDE
2005-09-02,0.08629129,0.15352634425112,0.08018666829326565,0.2752903861485549,0.027757457099248088,0.08110592113235364,VERDE
2005-09-06,0.09377798,0.14399367944467176,0.06958910639233912,0.2441227766990435,0.006876054675341935,0.09069820403591924,VERDE
2005-09-07,0.09341357,0.13967976864367,0.06798996975289155,0.17712631790616146,0.03531767702983478,0.06274525611327418,CALMA
2005-09-08,0.09169576,0.15199023747693188,0.07990326268103082,0.2467017185739409,0.038922558138917034,0.06838659707460823,VERDE
2005-09-09,0.09538877,0.1708823474472364,0.10257038728531116,0.2809288232065024,0.01565044179176911,0.06298673960039608,VERDE
2005-09-12,0.09240666,0.17472871515492502,0.10721248740229318,0.2874480792283087,0.01422629214273552,0.05972239552956052,VERDE
2005-09-13,0.09385591,0.16419684197220719,0.09518175688045766,0.25834686546920355,0.012396115678638166,0.06579099301366581,VERDE
2005-09-14,0.09395184,0.1557497184386215,0.08856447861315889,0.18483893859715986,0.04334210737523847,0.05785056773988936,CALMA
2005-09-15,0.08397144,0.14443155864718646,0.07713023052401874,0.12883447856817237,0.043950002746558185,0.0982659291257956,CALMA
2005-09-16,0.08836121,0.13960784977114513,0.07151928330045398,0.11717274390272892,0.02950842349223696,0.0909407434893648,CALMA
2005-09-19,0.09085182,0.13906661905104678,0.06961875496241479,0.13689353061016962,0.0016164698045720918,0.07273796303622351,CALMA
2005-09-20,0.09535093,0.136359442147494,0.06677566235943125,0.12528730509719932,0.011178603985794892,0.07166003802902209,CALMA
2005-09-21,0.10031112,0.14146964341369514,0.0719188120595432,0.15089565793725518,-0.030875626670699964,0.06202306400507031,CALMA
2005-09-22,0.10067264,0.15896777748976793,0.08918252901481902,0.24432804019990978,-0.022422258594088106,0.05535906737521411,VERDE
2005-09-23,0.09788563,0.16630535587473402,0.09863922738239167,0.2468183827582546,-0.03634195383685873,0.06638563454810527,VERDE
2005-09-26,0.09759669,0.16616932352500735,0.09761472117495511,0.26082274963179125,-0.01351587067141169,0.06945053482135556,VERDE
2005-09-27,0.09501562,0.15383769178138512,0.08403951020851973,0.2182867497003398,0.0013646477045844846,0.07633802828529553,VERDE
2005-09-28,0.09291529,0.1517538947515673,0.08127932202361732,0.21881355489700172,0.0031835686501437144,0.08956672175514437,VERDE
2005-09-29,0.09666862,0.16849723330627728,0.09866580199849331,0.29386300321314957,0.0017963569185362668,0.09285151907735953,VERDE
2005-09-30,0.0909004,0.18637029970744637,0.11840785704825194,0.35441158781996673,-0.004781866579520268,0.10142078813929745,AMARILLO
2005-10-03,0.09113177,0.19889363626792186,0.1335864624695959,0.37457109024579033,0.012732233370549358,0.09991245079393538,AMARILLO
2005-10-04,0.09730071,0.2000193943671576,0.1377388031575329,0.33025518820884636,0.053976664756018145,0.10544162848960537,AMARILLO
2005-10-05,0.09883946,0.19084459313657845,0.1288095932387382,0.2792359273955774,0.028281865143991905,0.11325216742218684,VERDE
2005-10-06,0.09821027,0.17993052595895098,0.1184475385047567,0.21424527036842514,-0.014895277913825895,0.07501268676202821,VERDE
2005-10-07,0.09966951,0.18194394446445686,0.11991376088041583,0.23360358297724776,0.039729335042149115,0.08087926582170453,VERDE
2005-10-10,0.09550169,0.16507627218330148,0.10145024780566914,0.17368104056991548,0.04619583540164629,0.08981708641754554,CALMA
2005-10-11,0.09537011,0.15144202758415784,0.08677448067602384,0.12113519225954128,0.045432291578670174,0.08481179293825096,CALMA
2005-10-12,0.09444649,0.14949591536312667,0.08391129578467257,0.1263489384265107,0.0034219565998492643,0.09130896495503715,CALMA
2005-10-13,0.09446534,0.15635304499903369,0.08898395163670983,0.1909687207947003,0.003996997870268158,0.08642407642694915,CALMA
2005-10-14,0.10064481,0.1598384295807054,0.09276693431169986,0.20388256269985539,-0.005486046580790077,0.09885174380601225,VERDE
2005-10-17,0.09564666,0.16678810836269356,0.09852932644964037,0.2590950256727621,0.03089332624057535,0.09530244231542098,VERDE
2005-10-18,0.09907245,0.16230971103097613,0.09387925040376406,0.23901559621490537,0.005623797155161675,0.0864689904212748,VERDE
2005-10-19,0.11267048,0.1505162929891306,0.08166429380932994,0.18563274891382864,-0.0010087892711519164,0.0826792315447308,CALMA
2005-10-20,0.11978912,0.14642121472188072,0.0760716715023364,0.18945269590439903,0.02102830646052495,0.05898613488480622,CALMA
2005-10-21,0.1189077,0.13680298725330664,0.0661123419442006,0.14587137168667727,0.02078038608131742,0.04263642861782988,VERDE
2005-10-24,0.13428615,0.13130889598086842,0.0603395735499206,0.12236410046563224,0.024041657382488004,0.049140630745595194,VERDE
2005-10-25,0.13437437,0.13034709083471416,0.05862020294146955,0.12997625002344831,-0.00301367602710767,0.025557642088378796,VERDE
2005-10-26,0.13489964,0.13439851529115115,0.06243112487017753,0.15469036841028394,-0.011091293626953432,0.024955734311478968,VERDE
2005-10-27,0.13864668,0.13550911197837961,0.06319858847493917,0.16605172741335822,0.0007994605121109527,0.024717019710241168,VERDE
2005-10-28,0.14795206,0.1288729232411532,0.056717638105363566,0.1295198059543159,0.004080942936208146,0.0265165002121119,VERDE
2005-10-31,0.1506005,0.12312508257840675,0.05158609130567201,0.08990580223927482,-0.0013190034243058882,0.011226963486368664,VERDE
2005-11-01,0.15086168,0.13512635116219493,0.06269368454247726,0.16611375811283868,0.007136861804183752,0.009768241567820746,VERDE
2005-11-02,0.15155556,0.1506121371585307,0.08068768954305486,0.20386785552539627,-0.023611683004627546,0.009814225314579494,AMARILLO
2005-11-03,0.14189656,0.15878572133491375,0.08854568624610656,0.2509211317575505,0.0007621208483697892,0.016131956612393625,AMARILLO
2005-11-04,0.14075503,0.14052064221213453,0.07066983626555666,0.1510021007471726,-0.011294525977370865,0.015476855767632731,VERDE
2005-11-07,0.14050571,0.13540282133571271,0.06642849256596237,0.1103075194256272,-0.006802978683037985,0.01678582221729016,VERDE
2005-11-08,0.13832067,0.1482890271808094,0.07930438242003357,0.17642855478287,-0.004360201893221463,0.019881266882303957,VERDE
2005-11-09,0.1377988,0.16219605849690047,0.09350453236091011,0.24275348788171913,-0.016267931387744544,0.016894785855846826,AMARILLO
2005-11-10,0.13700143,0.16659030214287252,0.0995555983416708,0.23782924327157567,-0.02698341696970677,0.017792606647719388,AMARILLO
2005-11-11,0.13664498,0.16250862359690726,0.09414518691888957,0.23892464226634802,-0.02339410487948739,0.021331217806549622,AMARILLO
2005-11-14,0.13526159,0.1523498938378904,0.08316387958815988,0.20054350751481614,-0.008233716287219466,0.024332382314013738,AMARILLO
2005-11-15,0.13661469,0.13793018525079778,0.06936940110755008,0.11639986920700279,-0.005979857712588486,0.022257456289766452,VERDE
2005-11-16,0.12990253,0.13525278042003036,0.0673534932018115,0.09175213379591951,0.005800209501650704,0.033480444610017965,VERDE
2005-11-17,0.12440092,0.1405517501624602,0.07138842496356304,0.13978634557255848,0.008546273899887026,0.04219497065868756,VERDE
2005-11-18,0.1081668,0.1419577415595322,0.07224130354482827,0.15613380198906462,0.003569074139914981,0.06949297205575523,CALMA
2005-11-21,0.10839817,0.13838747927682332,0.06774541996212358,0.15317675054328567,0.0013192989277342818,0.06299992760450271,CALMA
2005-11-22,0.09677029,0.13484254155784045,0.06512402450637246,0.11975329976694819,-0.006018981081908847,0.0929347742965033,CALMA
2005-11-23,0.09524935,0.12662003370909725,0.055325846305283304,0.10374213084470973,0.0009534806265059925,0.09411721725758493,CALMA
2005-11-25,0.09184668,0.11980357087740096,0.04827742024443457,0.07269416888534344,0.006404768553643393,0.09373783129510918,CALMA
2005-11-28,0.08835741,0.12737211955722266,0.05358790879822628,0.14879081973030245,0.009325168225387297,0.13881681028379583,CALMA
2005-11-29,0.07430006,0.13440233729702983,0.06058087416032375,0.18538716321713522,0.025518325006366527,0.1611867507565967,CALMA
2005-11-30,0.07785214,0.1244799759992409,0.04904241964825806,0.16134514080490103,0.020360110701523607,0.1668396025652798,CALMA
2005-12-01,0.0833665,0.10985968860701388,0.03382721124540815,0.09636341356288539,0.012842416238638434,0.15144131499121796,CALMA
2005-12-02,0.07894659,0.10842918571636966,0.03130944186710645,0.10703200181904485,0.011730498939052834,0.13219008627402384,CALMA
2005-12-05,0.07981968,0.11413465156777168,0.03619032279371388,0.1498754908550995,0.002596395621654087,0.13104171992650213,CALMA
2005-12-06,0.07965739,0.12271777552354034,0.0443812554700876,0.2002922279738259,0.018187158389448774,0.13140476504219087,VERDE
2005-12-07,0.08291594,0.11957252233233652,0.040967025894453765,0.18864557455889502,0.013265282103209004,0.12892844884191193,CALMA
2005-12-08,0.08164088,0.10560115662629325,0.02799371180786514,0.10062785763718732,0.007733378225377041,0.1210380692833904,CALMA
2005-12-09,0.08177664,0.1052121599240062,0.02674814702070719,0.11280966899059258,0.008983392358150096,0.13085560987429126,CALMA
2005-12-12,0.07780921,0.10753129351173177,0.02818741282871509,0.13923694138374149,0.012764226790384236,0.11489436095291833,CALMA
2005-12-13,0.07905178,0.10762032898007529,0.027931348828876993,0.14540258496147374,0.007657623089789723,0.11261470278815344,CALMA
2005-12-14,0.07931874,0.11713711322732095,0.03711409488378305,0.19963551161383605,0.014322101177682275,0.1176219545254381,CALMA
2005-12-15,0.07768191,0.12748143925113706,0.04714883636082709,0.2576991099205074,0.0032938845304957033,0.11627428766933594,VERDE
2005-12-16,0.07918707,0.11853036566278188,0.041002231569506345,0.16548602773041862,0.002429858486855445,0.11027072105169454,CALMA
2005-12-19,0.07736685,0.11644109787551131,0.03819537268724408,0.16666652270611235,0.015530719337828824,0.11713251273878635,CALMA
2005-12-20,0.07620026,0.11544993629559587,0.03584825376370998,0.1840293393040584,-0.0019084134554478126,0.11605453990756298,CALMA
2005-12-21,0.07458619,0.11855663276306586,0.04165988491283048,0.15517362957531544,0.027792821690493415,0.12315052680259261,CALMA
2005-12-22,0.07395017,0.12213412165940606,0.04543371486297816,0.170234237564593,-0.011001457225877118,0.12654299101199804,CALMA
2005-12-23,0.07303293,0.12392677483041747,0.04742289631136425,0.1761571321049819,-0.013700989364612608,0.1211955712424105,CALMA
2005-12-27,0.07994996,0.11286087308291047,0.035651210571343836,0.13120072871153524,0.005854939823794116,0.12241478502641762,CALMA
2005-12-28,0.07446316,0.11410280294505813,0.03786292680192756,0.12151085205518576,-0.002955343576358637,0.11249189310251737,CALMA
2005-12-29,0.07519079,0.12118268383648004,0.044436657285219956,0.16611968954910564,-0.013158522120647248,0.11495856719180028,CALMA
2005-12-30,0.07379566,0.1263288531533565,0.04932710133599251,0.19668847902351413,-0.018431654895876646,0.1214589009930338,CALMA
2006-01-03,0.08334616,0.11863882945380134,0.0411233489175154,0.16583177083786,-0.0009759284717725629,0.1563896009687127,CALMA
2006-01-04,0.08423075,0.10570347167598218,0.028436686432937168,0.09551498926297415,0.004613466647373452,0.07871575500890762,CALMA
2006-01-05,0.08367792,0.10389650346817109,0.026828394875227916,0.08297982495496879,0.0053165221033009205,0.07954465673418236,CALMA
2006-01-06,0.08920787,0.10543719331268658,0.027211490548375246,0.11001832094966849,0.007677590647892607,0.07934056575940886,CALMA
2006-01-09,0.08709454,0.11374940239974195,0.03450364278328594,0.1694371202056005,0.011526711655963858,0.07180764909575281,CALMA
2006-01-10,0.08684094,0.12042676633832665,0.0431779123479345,0.17057069149716997,-0.008273948636247173,0.07269579772499948,CALMA
2006-01-11,0.08702106,0.11427313478060841,0.03641224758701112,0.14920362146732413,-0.0010737769495980723,0.0694184186804596,CALMA
2006-01-12,0.09091645,0.10808904047334487,0.030512199102736108,0.11285424475697495,0.009194364365114366,0.07217802810342842,CALMA
2006-01-13,0.08939253,0.10778033939032015,0.029048467670068558,0.13038531718681168,0.011604201699285709,0.060689128403435405,CALMA
2006-01-17,0.0897185,0.11967733134908805,0.04127131525301965,0.1858814023992473,-0.0033166429428371468,0.05867044275152335,CALMA
2006-01-18,0.09075465,0.1261730211414858,0.04838031817748539,0.20897791568192414,-0.006832966964896478,0.06953026778088656,VERDE
2006-01-19,0.09178305,0.12348681560984111,0.04557859655147188,0.19714149052931262,-0.0005581495423815953,0.07449096132939753,CALMA
2006-01-20,0.11143343,0.12154862888203972,0.044157221602155974,0.17867094217421048,-0.009300920471556177,0.06562580294285326,CALMA
2006-01-23,0.11159696,0.1195502738283367,0.04330229039295742,0.14952462043984585,-0.01591916724468225,0.041463537505700594,VERDE
2006-01-24,0.11156811,0.11814376017697739,0.04079627998289255,0.16051834368564652,-0.006580721576711999,0.03507559445197774,VERDE
2006-01-25,0.11073878,0.11216746562977076,0.03500309039368914,0.12690261971739164,0.004985746968544369,0.03884730045945159,VERDE
2006-01-26,0.11362261,0.10974907579966818,0.03264734618855641,0.11348900978446558,0.002694453841480017,0.04646960511583166,VERDE
2006-01-27,0.11062487,0.11313353295074972,0.03524441306760009,0.1438383843531122,0.0025364460152463783,0.06487101449343562,CALMA
2006-01-30,0.11062132,0.1299002801029054,0.05171199286346328,0.23459894802479742,0.005252532414471052,0.06167835713008887,VERDE
2006-01-31,0.11112908,0.1582517349564972,0.08506372332381151,0.29696505902269216,0.008003122957894744,0.06728110719652215,VERDE
2006-02-01,0.10908356,0.1701823823759704,0.09853321346972775,0.33256347053730095,-0.011181257133883946,0.07096526975809932,AMARILLO
2006-02-02,0.10016322,0.1879091120004304,0.12155781154582783,0.3356293404266354,0.03948719788971701,0.12269546323609529,AMARILLO
2006-02-03,0.10097273,0.1741188078517496,0.10390964798001638,0.32888352033392854,0.05018296191713918,0.10948650804295738,AMARILLO
2006-02-06,0.10104306,0.18066534677268958,0.11232415536402203,0.33148091861199047,0.05071099950095227,0.10203911226417113,AMARILLO
2006-02-07,0.09806113,0.17569394538944028,0.1061175250112363,0.3264756997573901,0.048433643551038116,0.13054024531093242,AMARILLO
2006-02-08,0.10254233,0.15571634279198798,0.08295540010830918,0.2769229439291018,0.04271263030922134,0.11497647717868786,VERDE
2006-02-09,0.10253929,0.15463405270323363,0.08143338333331439,0.2786595462502702,0.03873913487601445,0.11240033111556842,VERDE
2006-02-10,0.10207742,0.1627569759160853,0.09105875418379644,0.2953725837361646,0.03926844795271633,0.11222639400503784,VERDE
2006-02-13,0.10063127,0.1657528157733356,0.09314710260004683,0.3257202303395802,0.01804278421641794,0.11555106824250833,AMARILLO
2006-02-14,0.1072827,0.17300031437493926,0.1039937483879473,0.3032612251751213,0.03181579071569286,0.11480985890210936,AMARILLO
2006-02-15,0.10745647,0.15612791763682154,0.08751299150228317,0.21042991989361176,0.03755537889891006,0.09760583395161919,VERDE
2006-02-16,0.10946174,0.14687088875977594,0.07714695667425436,0.1814028074469145,0.048539204009229946,0.09369828217932713,CALMA
2006-02-17,0.10804978,0.1472180381455309,0.07436188495883007,0.2350047871693131,0.026199500586177246,0.08699086814915637,VERDE
2006-02-21,0.08561015,0.14759572877444202,0.0765957920084841,0.20622506747598832,0.03223101639527627,0.12183134779552086,VERDE
2006-02-22,0.08864822,0.14269224679982392,0.07077141231329712,0.1963665715972701,0.029097358174147527,0.1254654790289931,CALMA
2006-02-23,0.09005884,0.13138606029632965,0.057942453712609816,0.1636981878854213,0.003398580800773064,0.12301250629024478,CALMA
2006-02-24,0.08960669,0.12922537176672572,0.05476115374781115,0.1695268916468779,0.0083658724197813,0.1205132746705136,CALMA
2006-02-27,0.08727075,0.1158672120179468,0.04148016113438566,0.09988433219471884,0.008247928083528023,0.1123894253088983,CALMA
2006-02-28,0.09157669,0.11236648849320613,0.03719450893108467,0.09495529243411134,0.012260559498229816,0.12584126963025852,CALMA
2006-03-01,0.09598367,0.11837893697570366,0.042056211959468084,0.14476649633422228,0.003377402773154875,0.09875672417985945,CALMA
2006-03-02,0.09502444,0.12292077915054837,0.04671973153553027,0.1659979452302942,-0.0033553890742808803,0.09769719214704799,CALMA
2006-03-03,0.09505496,0.11171222777951746,0.03570661632630066,0.10540000924075119,0.0018822963433024198,0.10058774908615631,CALMA
2006-03-06,0.09271272,0.10602150714210004,0.030146137296041542,0.07412049456122925,0.0004350064654685803,0.11193221404381865,CALMA
2006-03-07,0.0907951,0.1135523844850831,0.036036333217828995,0.13980928336339715,0.014058486241454674,0.10073710482329168,CALMA
2006-03-08,0.09095588,0.11692183465968006,0.04006450835959036,0.14615462827115383,0.02560549283419452,0.09356976852977625,CALMA
2006-03-09,0.08772076,0.12158509216887396,0.04436243949344918,0.17606536707275075,0.03072095730113964,0.11910868986857513,CALMA
2006-03-10,0.086213,0.11880976259655898,0.041185066453839854,0.16851365656061063,0.02574063981726969,0.11458885095031857,CALMA
2006-03-13,0.08602481,0.13159536625973373,0.0541794889109687,0.230494045484287,-0.008732827708052265,0.10023209577695581,VERDE
2006-03-14,0.09209113,0.13731607217955444,0.06217665727272806,0.22210602513957028,-0.0021129664650331864,0.09703645796442133,VERDE
2006-03-15,0.09124944,0.12606290328106326,0.050051714805204,0.1789376475610263,0.011500021692933168,0.09024539431465801,CALMA
2006-03-16,0.08589726,0.1184570127825933,0.042757702830376165,0.13485114014168037,0.0012136499347927023,0.09668135492921787,CALMA
2006-03-17,0.08546992,0.10979050744063329,0.03410829854095464,0.09021385690667463,0.00979158128620967,0.09602790883130985,CALMA
2006-03-20,0.08274383,0.1140411863680658,0.036766471011771024,0.13831781281560826,0.008279069949296017,0.10805193071002168,CALMA
